user_id,date_served,marketing_channel,variant,converted,language_displayed,language_preferred,age_group,date_subscribed,date_canceled,subscribing_channel,is_retained,DOW_subscribe,DOW_cancel,is_correct_lang
a100003785,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003786,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003787,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003788,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003789,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003790,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003791,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003792,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003793,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003794,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003795,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003796,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003797,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003798,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003799,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003800,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003801,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003802,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003803,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003804,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003805,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003806,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003807,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003808,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003809,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003810,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003811,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003812,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003813,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003814,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003815,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003816,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003817,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003818,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003819,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003820,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003821,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003822,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003823,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003824,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003825,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003826,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003827,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003828,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003829,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003830,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003831,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003832,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003833,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003834,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003835,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003836,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003837,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003838,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003839,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003840,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003841,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003842,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003843,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003844,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003845,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003846,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003847,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003848,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003849,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003850,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003851,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003852,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003853,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003854,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003855,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003856,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003857,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003858,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003859,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003860,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003861,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003862,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003863,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003864,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003865,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003866,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003867,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003868,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003869,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003870,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003871,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003872,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003873,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003874,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003875,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003876,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003877,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003878,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003879,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003880,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003881,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003882,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003883,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003884,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003885,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003886,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003887,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003888,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003889,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003890,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003891,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003892,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003893,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003894,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003895,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003896,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003897,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003898,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003899,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003900,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003901,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003902,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003903,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
a100003904,2018-01-15,Email,personalization,False,English,English,30-36 years,,,None,False,,,True
a100003905,2018-01-15,Email,personalization,False,English,English,36-45 years,,,None,False,,,True
a100003906,2018-01-15,Email,personalization,False,English,English,45-55 years,,,None,False,,,True
a100003907,2018-01-15,Email,personalization,False,English,English,55+ years,,,None,False,,,True
a100003908,2018-01-15,Email,personalization,False,English,English,0-18 years,,,None,False,,,True
a100003909,2018-01-15,Email,personalization,False,English,English,19-24 years,,,None,False,,,True
a100003910,2018-01-15,Email,personalization,False,English,English,24-30 years,,,None,False,,,True
